amount,count,relative
35165.0,1,0.0003
35167.0,1,0.0003
35169.0,1,0.0003
35174.0,2,0.0005
35177.0,1,0.0003
35178.0,1,0.0003
35184.0,2,0.0005
35200.0,17,0.0043
35202.0,8,0.002
35203.0,1,0.0003
35205.0,1,0.0003
35211.0,1,0.0003
35214.0,1,0.0003
35226.0,6,0.0015
35233.0,1,0.0003
35236.0,1,0.0003
35240.0,1,0.0003
35247.0,2,0.0005
35251.0,1,0.0003
35257.0,35,0.0088
35260.5,2,0.0005
35261.0,1,0.0003
35269.0,2,0.0005
35270.0,1,0.0003
35272.0,2,0.0005
35276.0,1,0.0003
35279.0,1,0.0003
35286.0,8,0.002
35291.0,1,0.0003
35292.0,7,0.0018
35293.0,2,0.0005
35296.0,1,0.0003
35300.0,24,0.0061
35301.0,1,0.0003
35302.0,1,0.0003
35304.0,2,0.0005
35305.0,1,0.0003
35307.0,2,0.0005
35312.0,11,0.0028
35313.0,1,0.0003
35314.0,1,0.0003
35318.0,2,0.0005
35319.0,1,0.0003
35323.5,7,0.0018
35326.0,1,0.0003
35328.0,1,0.0003
35331.0,1,0.0003
35332.0,1,0.0003
35337.0,1,0.0003
35346.0,2,0.0005
35349.0,1,0.0003
35357.0,1,0.0003
35360.0,4,0.001
35361.0,4,0.001
35366.0,1,0.0003
35373.0,1,0.0003
35375.0,2,0.0005
35377.0,1,0.0003
35378.0,1,0.0003
35381.0,1,0.0003
35384.0,7,0.0018
35386.0,1,0.0003
35388.0,1,0.0003
35400.0,20,0.005
35408.0,1,0.0003
35412.0,1,0.0003
35413.0,2,0.0005
35418.0,2,0.0005
35419.0,1,0.0003
35427.0,8,0.002
35429.0,1,0.0003
35430.0,1,0.0003
35431.5,7,0.0018
35432.0,1,0.0003
35434.5,2,0.0005
35436.0,3,0.0008
35438.0,8,0.002
35440.0,1,0.0003
35441.0,1,0.0003
35445.0,2,0.0005
35450.0,1,0.0003
35454.0,1,0.0003
35456.0,1,0.0003
35457.0,8,0.002
35459.0,1,0.0003
35464.0,1,0.0003
35469.0,3,0.0008
35470.0,1,0.0003
35472.0,1,0.0003
35473.0,1,0.0003
35475.0,1,0.0003
35482.0,1,0.0003
35483.0,1,0.0003
35486.0,1,0.0003
35491.0,1,0.0003
35494.0,1,0.0003
35495.0,1,0.0003
35496.0,6,0.0015
35497.0,1,0.0003
35499.0,2,0.0005
35500.0,27,0.0068
35503.0,1,0.0003
35506.0,1,0.0003
35508.0,2,0.0005
35510.0,1,0.0003
35511.0,1,0.0003
35512.0,1,0.0003
35515.0,1,0.0003
35519.0,1,0.0003
35521.0,1,0.0003
35530.0,2,0.0005
35532.0,1,0.0003
35545.0,1,0.0003
35548.0,22,0.0055
35551.0,1,0.0003
35553.0,1,0.0003
35557.0,21,0.0053
35559.0,1,0.0003
35565.0,1,0.0003
35569.0,1,0.0003
35570.0,1,0.0003
35571.0,1,0.0003
35573.0,1,0.0003
35578.0,1,0.0003
35581.0,1,0.0003
35583.0,1,0.0003
35584.0,2,0.0005
35585.0,1,0.0003
35587.0,1,0.0003
35588.0,1,0.0003
35589.0,1,0.0003
35592.0,7,0.0018
35594.0,1,0.0003
35596.0,1,0.0003
35600.0,13,0.0033
35602.0,1,0.0003
35604.0,8,0.002
35608.0,1,0.0003
35615.0,1,0.0003
35616.0,1,0.0003
35618.0,2,0.0005
35623.0,1,0.0003
35632.0,7,0.0018
35636.0,4,0.001
35640.0,2,0.0005
35642.0,1,0.0003
35643.0,1,0.0003
35658.0,2,0.0005
35661.0,1,0.0003
35662.0,1,0.0003
35663.0,1,0.0003
35664.0,1,0.0003
35665.0,1,0.0003
35671.0,1,0.0003
35672.0,1,0.0003
35680.0,4,0.001
35683.0,1,0.0003
35690.0,1,0.0003
35691.0,1,0.0003
35695.0,1,0.0003
35698.0,1,0.0003
35700.0,16,0.004
35702.0,1,0.0003
35706.0,1,0.0003
35707.0,1,0.0003
35715.0,1,0.0003
35723.0,2,0.0005
35727.0,1,0.0003
35728.0,2,0.0005
35729.0,1,0.0003
35732.0,1,0.0003
35734.0,1,0.0003
35735.0,1,0.0003
35736.0,1,0.0003
35738.0,7,0.0018
35740.0,1,0.0003
35741.0,1,0.0003
35742.0,7,0.0018
35744.0,1,0.0003
35748.0,1,0.0003
35749.0,1,0.0003
35760.0,1,0.0003
35763.0,9,0.0023
35768.0,2,0.0005
35769.0,1,0.0003
35770.0,1,0.0003
35781.0,2,0.0005
35782.0,7,0.0018
35784.0,1,0.0003
35789.0,1,0.0003
35790.0,1,0.0003
35793.0,1,0.0003
35800.0,20,0.005
35805.0,1,0.0003
35806.0,1,0.0003
35807.0,1,0.0003
35810.0,1,0.0003
35817.0,1,0.0003
35818.0,1,0.0003
35823.0,1,0.0003
35831.0,2,0.0005
35832.0,1,0.0003
35835.0,1,0.0003
35840.0,3,0.0008
35842.0,1,0.0003
35843.0,1,0.0003
35847.0,2,0.0005
35850.0,1,0.0003
35851.0,1,0.0003
35852.0,1,0.0003
35858.0,1,0.0003
35859.0,1,0.0003
35862.0,6,0.0015
35864.0,1,0.0003
35866.0,1,0.0003
35868.0,1,0.0003
35875.0,1,0.0003
35876.0,1,0.0003
35879.0,1,0.0003
35880.0,1,0.0003
35883.0,2,0.0005
35890.0,4,0.001
35891.0,1,0.0003
35894.0,1,0.0003
35895.0,1,0.0003
35900.0,14,0.0035
35905.0,1,0.0003
35907.0,5,0.0013
35908.5,5,0.0013
35914.0,1,0.0003
35916.0,1,0.0003
35918.0,2,0.0005
35928.0,1,0.0003
35929.0,37,0.0093
35931.0,1,0.0003
35933.0,1,0.0003
35934.0,2,0.0005
35939.0,1,0.0003
35941.0,1,0.0003
35942.0,1,0.0003
35947.0,2,0.0005
35953.0,1,0.0003
35955.0,1,0.0003
35958.0,1,0.0003
35959.5,6,0.0015
35963.0,1,0.0003
35970.0,1,0.0003
35971.5,1,0.0003
35973.0,1,0.0003
35976.0,1,0.0003
35977.0,1,0.0003
35991.0,1,0.0003
35992.0,1,0.0003
35996.0,1,0.0003
35999.0,1,0.0003
36000.0,26,0.0066
36002.0,1,0.0003
36008.0,1,0.0003
36014.0,8,0.002
36016.0,1,0.0003
36019.0,2,0.0005
36022.0,3,0.0008
36025.0,1,0.0003
36030.0,2,0.0005
36034.0,1,0.0003
36035.0,1,0.0003
36036.0,1,0.0003
36038.0,1,0.0003
36045.0,1,0.0003
36047.0,2,0.0005
36048.0,1,0.0003
36049.5,8,0.002
36055.0,1,0.0003
36061.0,17,0.0043
36063.0,4,0.001
36070.0,8,0.002
36075.0,1,0.0003
36076.0,4,0.001
36078.0,1,0.0003
36079.0,1,0.0003
36080.0,1,0.0003
36083.0,1,0.0003
36084.0,1,0.0003
36085.0,2,0.0005
36091.0,1,0.0003
36092.0,2,0.0005
36094.0,1,0.0003
36096.0,1,0.0003
36098.0,1,0.0003
36100.0,12,0.003
36102.0,6,0.0015
36112.0,1,0.0003
36113.0,1,0.0003
36114.0,1,0.0003
36116.0,2,0.0005
36117.0,1,0.0003
36127.0,1,0.0003
36128.0,5,0.0013
36130.0,1,0.0003
36134.0,1,0.0003
36135.0,1,0.0003
36147.0,1,0.0003
36149.0,1,0.0003
36160.0,1,0.0003
36165.0,1,0.0003
36168.0,1,0.0003
36170.0,1,0.0003
36176.0,1,0.0003
36180.0,1,0.0003
36183.0,1,0.0003
36186.0,1,0.0003
36188.0,1,0.0003
36190.0,1,0.0003
36191.0,9,0.0023
36200.0,15,0.0038
36208.0,1,0.0003
36210.0,1,0.0003
36212.0,1,0.0003
36216.0,1,0.0003
36219.0,1,0.0003
36220.0,1,0.0003
36222.0,1,0.0003
36225.0,6,0.0015
36226.0,1,0.0003
36228.0,1,0.0003
36234.0,1,0.0003
36235.0,1,0.0003
36240.0,7,0.0018
36243.0,1,0.0003
36248.0,2,0.0005
36249.0,1,0.0003
36252.0,1,0.0003
36254.0,1,0.0003
36258.0,1,0.0003
36266.0,1,0.0003
36271.0,1,0.0003
36278.0,2,0.0005
36279.0,1,0.0003
36283.0,1,0.0003
36284.0,1,0.0003
36287.0,1,0.0003
36289.0,1,0.0003
36289.5,1,0.0003
36291.0,1,0.0003
36300.0,17,0.0043
36304.0,1,0.0003
36305.0,1,0.0003
36306.0,2,0.0005
36319.0,1,0.0003
36320.0,4,0.001
36321.0,1,0.0003
36336.0,1,0.0003
36337.0,3,0.0008
36337.5,7,0.0018
36344.0,2,0.0005
36345.0,5,0.0013
36346.0,4,0.001
36349.5,1,0.0003
36350.0,1,0.0003
36353.0,2,0.0005
36354.0,1,0.0003
36356.0,1,0.0003
36360.0,1,0.0003
36363.0,1,0.0003
36371.0,1,0.0003
36372.0,8,0.002
36374.0,1,0.0003
36380.0,1,0.0003
36387.0,1,0.0003
36391.0,1,0.0003
36392.0,1,0.0003
36396.0,1,0.0003
36397.0,1,0.0003
36398.0,2,0.0005
36399.0,10,0.0025
36400.0,20,0.005
36404.0,7,0.0018
36408.0,3,0.0008
36412.0,2,0.0005
36420.0,2,0.0005
36426.0,1,0.0003
36427.0,1,0.0003
36430.0,11,0.0028
36433.0,1,0.0003
36434.0,7,0.0018
36437.0,1,0.0003
36438.0,1,0.0003
36445.0,1,0.0003
36451.0,1,0.0003
36459.0,5,0.0013
36460.0,1,0.0003
36465.0,1,0.0003
36466.0,1,0.0003
36470.0,1,0.0003
36472.0,1,0.0003
36478.5,7,0.0018
36480.0,3,0.0008
36481.0,1,0.0003
36483.0,1,0.0003
36484.0,2,0.0005
36488.0,1,0.0003
36489.0,1,0.0003
36494.0,1,0.0003
36498.0,1,0.0003
36500.0,20,0.005
36501.0,1,0.0003
36506.0,1,0.0003
36509.0,1,0.0003
36511.0,1,0.0003
36513.0,6,0.0015
36518.0,2,0.0005
36521.0,1,0.0003
36526.0,1,0.0003
36531.0,1,0.0003
36533.0,1,0.0003
36534.0,1,0.0003
36536.0,3,0.0008
36539.0,1,0.0003
36543.0,1,0.0003
36545.0,1,0.0003
36552.0,2,0.0005
36558.0,1,0.0003
36559.5,8,0.002
36565.0,1,0.0003
36566.0,1,0.0003
36572.0,8,0.002
36573.0,1,0.0003
36574.0,2,0.0005
36578.0,1,0.0003
36583.0,6,0.0015
36585.0,2,0.0005
36589.0,1,0.0003
36593.0,1,0.0003
36596.0,1,0.0003
36599.0,1,0.0003
36600.0,25,0.0063
36601.0,1,0.0003
36608.0,2,0.0005
36612.0,1,0.0003
36613.0,1,0.0003
36613.5,7,0.0018
36616.0,1,0.0003
36619.0,1,0.0003
36620.0,1,0.0003
36625.0,1,0.0003
36626.0,1,0.0003
36627.0,1,0.0003
36628.0,8,0.002
36630.0,2,0.0005
36634.5,3,0.0008
36636.0,1,0.0003
36640.0,1,0.0003
36644.0,2,0.0005
36653.0,1,0.0003
36656.0,1,0.0003
36658.0,9,0.0023
36659.0,1,0.0003
36663.0,1,0.0003
36664.5,2,0.0005
36667.0,1,0.0003
36668.0,1,0.0003
36680.0,3,0.0008
36682.0,1,0.0003
36684.0,1,0.0003
36690.0,1,0.0003
36694.0,1,0.0003
36697.0,2,0.0005
36700.0,17,0.0043
36703.0,1,0.0003
36707.0,1,0.0003
36708.0,1,0.0003
36713.0,1,0.0003
36718.0,1,0.0003
36722.0,1,0.0003
36726.0,1,0.0003
36731.0,1,0.0003
36741.0,1,0.0003
36744.0,1,0.0003
36747.0,1,0.0003
36751.0,1,0.0003
36757.0,1,0.0003
36763.0,1,0.0003
36765.0,1,0.0003
36768.0,3,0.0008
36769.0,1,0.0003
36770.0,1,0.0003
36774.0,1,0.0003
36775.5,4,0.001
36781.0,1,0.0003
36786.0,1,0.0003
36787.0,2,0.0005
36789.0,1,0.0003
36790.0,1,0.0003
36791.0,2,0.0005
36795.0,1,0.0003
36797.0,1,0.0003
36800.0,25,0.0063
36802.0,1,0.0003
36804.0,2,0.0005
36811.0,2,0.0005
36812.0,3,0.0008
36813.0,4,0.001
36821.0,1,0.0003
36822.0,4,0.001
36828.0,4,0.001
36830.0,1,0.0003
36833.0,1,0.0003
36834.0,1,0.0003
36835.0,1,0.0003
36836.0,1,0.0003
36837.0,1,0.0003
36839.0,2,0.0005
36840.0,1,0.0003
36844.0,7,0.0018
36849.0,2,0.0005
36854.0,1,0.0003
36859.0,1,0.0003
36860.0,1,0.0003
36862.0,1,0.0003
36864.0,1,0.0003
36865.0,1,0.0003
36866.0,1,0.0003
36877.0,1,0.0003
36880.0,4,0.001
36882.0,1,0.0003
36884.0,4,0.001
36885.0,1,0.0003
36887.0,1,0.0003
36894.0,1,0.0003
36897.0,1,0.0003
36900.0,14,0.0035
36907.0,1,0.0003
36911.0,1,0.0003
36912.0,7,0.0018
36915.0,4,0.001
36916.0,2,0.0005
36924.0,1,0.0003
36927.0,1,0.0003
36937.0,1,0.0003
36946.0,1,0.0003
36959.0,1,0.0003
36960.0,4,0.001
36963.0,1,0.0003
36968.0,1,0.0003
36969.0,1,0.0003
36971.0,2,0.0005
36975.0,2,0.0005
36982.0,1,0.0003
36984.0,1,0.0003
36985.0,3,0.0008
36986.0,1,0.0003
36989.0,1,0.0003
36993.0,7,0.0018
36996.0,1,0.0003
36997.0,1,0.0003
36998.0,1,0.0003
37000.0,25,0.0063
37002.0,1,0.0003
37003.0,1,0.0003
37009.0,1,0.0003
37011.0,1,0.0003
37012.0,1,0.0003
37016.0,1,0.0003
37017.0,1,0.0003
37019.0,2,0.0005
37020.0,1,0.0003
37026.0,2,0.0005
37031.0,2,0.0005
37038.0,2,0.0005
37039.0,1,0.0003
37044.0,7,0.0018
37045.5,2,0.0005
37049.0,1,0.0003
37050.0,1,0.0003
37054.0,1,0.0003
37062.0,1,0.0003
37064.0,2,0.0005
37065.0,1,0.0003
37069.0,1,0.0003
37073.0,1,0.0003
37075.0,1,0.0003
37077.0,1,0.0003
37080.0,1,0.0003
37083.0,1,0.0003
37099.0,3,0.0008
37100.0,22,0.0055
37102.0,1,0.0003
37106.0,1,0.0003
37114.0,1,0.0003
37120.0,1,0.0003
37122.0,1,0.0003
37128.0,1,0.0003
37130.0,6,0.0015
37131.0,1,0.0003
37133.0,1,0.0003
37134.0,2,0.0005
37135.0,1,0.0003
37137.0,7,0.0018
37141.0,1,0.0003
37142.0,1,0.0003
37147.0,1,0.0003
37149.0,4,0.001
37150.0,1,0.0003
37151.0,1,0.0003
37165.0,1,0.0003
37168.0,2,0.0005
37175.0,1,0.0003
37176.0,1,0.0003
37178.0,1,0.0003
37183.0,1,0.0003
37187.0,1,0.0003
37188.0,1,0.0003
37190.0,1,0.0003
37192.0,1,0.0003
37196.0,1,0.0003
37197.0,2,0.0005
37198.0,1,0.0003
37200.0,24,0.0061
37203.0,9,0.0023
37207.0,1,0.0003
37208.0,1,0.0003
37212.0,2,0.0005
37216.0,1,0.0003
37217.0,1,0.0003
37225.0,1,0.0003
37237.0,2,0.0005
37243.0,1,0.0003
37248.0,2,0.0005
37249.0,1,0.0003
37251.0,1,0.0003
37252.0,1,0.0003
37253.0,1,0.0003
37255.0,1,0.0003
37257.0,1,0.0003
37259.0,1,0.0003
37262.0,1,0.0003
37270.0,1,0.0003
37274.0,4,0.001
37275.0,1,0.0003
37277.0,1,0.0003
37282.0,1,0.0003
37284.0,1,0.0003
37285.0,1,0.0003
37290.0,1,0.0003
37294.0,8,0.002
37298.0,1,0.0003
37299.0,1,0.0003
37300.0,23,0.0058
37301.0,1,0.0003
37304.0,1,0.0003
37305.0,1,0.0003
37306.0,2,0.0005
37315.0,1,0.0003
37323.0,1,0.0003
37328.0,1,0.0003
37329.0,1,0.0003
37330.0,1,0.0003
37331.0,1,0.0003
37332.0,1,0.0003
37339.0,1,0.0003
37341.0,1,0.0003
37344.0,1,0.0003
37346.0,14,0.0035
37353.0,1,0.0003
37355.0,1,0.0003
37357.0,1,0.0003
37358.0,7,0.0018
37362.0,1,0.0003
37363.0,1,0.0003
37364.0,1,0.0003
37369.0,2,0.0005
37371.0,1,0.0003
37372.0,3,0.0008
37386.0,1,0.0003
37388.0,1,0.0003
37389.0,1,0.0003
37392.0,1,0.0003
37395.0,4,0.001
37396.0,1,0.0003
37399.0,2,0.0005
37400.0,16,0.004
37404.0,1,0.0003
37414.0,3,0.0008
37422.0,1,0.0003
37426.0,1,0.0003
37431.0,1,0.0003
37435.0,14,0.0035
37440.0,1,0.0003
37442.0,1,0.0003
37447.0,1,0.0003
37448.0,1,0.0003
37453.0,1,0.0003
37457.0,2,0.0005
37463.0,2,0.0005
37464.0,2,0.0005
37465.0,1,0.0003
37465.5,1,0.0003
37473.0,1,0.0003
37477.0,2,0.0005
37483.0,1,0.0003
37489.0,1,0.0003
37490.0,1,0.0003
37496.0,1,0.0003
37498.0,8,0.002
37499.0,1,0.0003
37500.0,18,0.0045
37510.0,1,0.0003
37511.0,1,0.0003
37514.0,1,0.0003
37516.0,1,0.0003
37517.0,1,0.0003
37523.0,1,0.0003
37524.0,1,0.0003
37528.0,1,0.0003
37533.0,2,0.0005
37542.0,1,0.0003
37546.0,1,0.0003
37549.0,1,0.0003
37556.0,1,0.0003
37564.0,1,0.0003
37566.0,1,0.0003
37567.0,1,0.0003
37572.0,1,0.0003
37578.0,1,0.0003
37580.0,1,0.0003
37583.0,1,0.0003
37587.0,1,0.0003
37591.0,1,0.0003
37592.0,1,0.0003
37594.0,1,0.0003
37595.0,1,0.0003
37598.0,1,0.0003
37600.0,22,0.0055
37601.0,1,0.0003
37604.0,1,0.0003
37606.0,2,0.0005
37607.0,1,0.0003
37609.0,2,0.0005
37611.0,1,0.0003
37613.0,1,0.0003
37634.0,1,0.0003
37638.0,2,0.0005
37642.0,1,0.0003
37643.0,1,0.0003
37663.0,1,0.0003
37669.0,1,0.0003
37675.0,1,0.0003
37677.0,1,0.0003
37678.0,1,0.0003
37684.0,1,0.0003
37686.0,1,0.0003
37687.0,1,0.0003
37691.0,1,0.0003
37692.0,1,0.0003
37694.0,1,0.0003
37695.0,1,0.0003
37700.0,16,0.004
37702.0,2,0.0005
37703.0,1,0.0003
37704.0,1,0.0003
37707.0,1,0.0003
37713.0,8,0.002
37715.0,1,0.0003
37720.0,1,0.0003
37722.0,1,0.0003
37723.0,1,0.0003
37725.0,1,0.0003
37728.0,1,0.0003
37731.0,1,0.0003
37733.0,1,0.0003
37737.0,1,0.0003
37739.0,1,0.0003
37743.0,1,0.0003
37745.0,1,0.0003
37747.0,1,0.0003
37749.0,1,0.0003
37765.0,1,0.0003
37777.0,1,0.0003
37778.0,2,0.0005
37779.0,1,0.0003
37781.0,1,0.0003
37787.0,1,0.0003
37788.0,1,0.0003
37791.0,25,0.0063
37794.0,1,0.0003
37797.0,3,0.0008
37799.0,1,0.0003
37800.0,15,0.0038
37802.0,1,0.0003
37803.0,1,0.0003
37806.0,2,0.0005
37810.0,6,0.0015
37814.0,1,0.0003
37815.0,1,0.0003
37821.0,1,0.0003
37831.0,1,0.0003
37836.0,1,0.0003
37837.0,15,0.0038
37840.0,1,0.0003
37841.0,1,0.0003
37850.0,1,0.0003
37854.0,1,0.0003
37855.0,1,0.0003
37875.0,1,0.0003
37882.0,1,0.0003
37889.0,1,0.0003
37890.0,6,0.0015
37892.0,1,0.0003
37896.0,1,0.0003
37900.0,13,0.0033
37906.0,1,0.0003
37914.0,1,0.0003
37915.0,1,0.0003
37920.0,3,0.0008
37921.0,1,0.0003
37924.0,1,0.0003
37929.0,1,0.0003
37932.0,1,0.0003
37942.0,1,0.0003
37944.0,1,0.0003
37947.0,1,0.0003
37948.0,1,0.0003
37951.0,1,0.0003
37952.0,1,0.0003
37960.0,1,0.0003
37963.0,1,0.0003
37965.0,1,0.0003
37968.0,2,0.0005
37969.0,1,0.0003
37975.0,1,0.0003
37976.0,8,0.002
37981.0,1,0.0003
37982.0,1,0.0003
37997.0,2,0.0005
37999.0,1,0.0003
38000.0,18,0.0045
38002.0,1,0.0003
38011.0,1,0.0003
38014.0,1,0.0003
38015.0,1,0.0003
38022.0,1,0.0003
38026.0,1,0.0003
38028.0,1,0.0003
38040.0,2,0.0005
38041.0,1,0.0003
38044.0,1,0.0003
38046.0,1,0.0003
38049.0,1,0.0003
38050.0,1,0.0003
38052.0,1,0.0003
38054.0,8,0.002
38058.0,1,0.0003
38059.0,1,0.0003
38062.0,1,0.0003
38064.0,1,0.0003
38072.0,1,0.0003
38076.0,1,0.0003
38080.0,2,0.0005
38082.0,1,0.0003
38085.0,1,0.0003
38086.0,1,0.0003
38088.0,1,0.0003
38098.0,2,0.0005
38100.0,17,0.0043
38103.0,2,0.0005
38107.0,2,0.0005
38109.0,15,0.0038
38112.0,1,0.0003
38114.0,1,0.0003
38119.0,1,0.0003
38120.0,1,0.0003
38126.0,1,0.0003
38134.0,1,0.0003
38139.0,1,0.0003
38140.0,1,0.0003
38142.0,1,0.0003
38143.0,1,0.0003
38144.0,1,0.0003
38155.0,10,0.0025
38162.0,1,0.0003
38167.0,1,0.0003
38168.0,1,0.0003
38170.0,1,0.0003
38174.0,1,0.0003
38179.0,1,0.0003
38190.0,1,0.0003
38192.0,1,0.0003
38198.0,1,0.0003
38200.0,22,0.0055
38204.0,1,0.0003
38213.0,1,0.0003
38216.0,1,0.0003
38221.0,1,0.0003
38225.0,1,0.0003
38230.0,1,0.0003
38232.0,1,0.0003
38236.0,1,0.0003
38240.0,4,0.001
38247.0,1,0.0003
38257.0,1,0.0003
38260.0,2,0.0005
38263.0,1,0.0003
38267.0,2,0.0005
38273.0,1,0.0003
38274.0,1,0.0003
38277.0,1,0.0003
38280.0,1,0.0003
38281.0,1,0.0003
38284.0,1,0.0003
38290.0,1,0.0003
38295.0,1,0.0003
38296.0,1,0.0003
38298.0,5,0.0013
38300.0,9,0.0023
38305.0,1,0.0003
38309.0,1,0.0003
38311.0,1,0.0003
38312.0,1,0.0003
38314.0,1,0.0003
38316.0,1,0.0003
38318.0,1,0.0003
38324.0,1,0.0003
38325.0,2,0.0005
38328.0,1,0.0003
38329.0,2,0.0005
38333.0,1,0.0003
38338.0,1,0.0003
38345.0,1,0.0003
38353.0,1,0.0003
38366.0,1,0.0003
38367.0,1,0.0003
38368.0,1,0.0003
38369.0,15,0.0038
38380.0,1,0.0003
38388.0,1,0.0003
38389.0,1,0.0003
38390.0,1,0.0003
38394.0,1,0.0003
38395.0,1,0.0003
38400.0,11,0.0028
38404.0,1,0.0003
38405.0,1,0.0003
38406.0,2,0.0005
38408.0,1,0.0003
38409.0,1,0.0003
38414.0,8,0.002
38418.0,1,0.0003
38420.0,1,0.0003
38422.0,1,0.0003
38424.0,1,0.0003
38432.0,1,0.0003
38433.0,1,0.0003
38445.0,1,0.0003
38446.0,1,0.0003
38452.0,2,0.0005
38453.0,10,0.0025
38454.0,1,0.0003
38456.0,1,0.0003
38457.0,1,0.0003
38460.0,1,0.0003
38461.0,1,0.0003
38464.0,1,0.0003
38469.0,1,0.0003
38475.0,1,0.0003
38483.0,1,0.0003
38484.0,2,0.0005
38489.0,2,0.0005
38492.0,1,0.0003
38493.0,1,0.0003
38494.0,1,0.0003
38496.0,1,0.0003
38500.0,19,0.0048
38502.0,1,0.0003
38505.0,1,0.0003
38510.0,1,0.0003
38512.0,1,0.0003
38522.0,1,0.0003
38524.0,1,0.0003
38526.0,1,0.0003
38528.0,1,0.0003
38529.0,1,0.0003
38534.0,1,0.0003
38538.0,1,0.0003
38539.0,2,0.0005
38550.0,1,0.0003
38551.0,1,0.0003
38559.0,1,0.0003
38560.0,1,0.0003
38573.0,1,0.0003
38574.0,1,0.0003
38577.0,1,0.0003
38578.0,1,0.0003
38587.0,1,0.0003
38593.0,1,0.0003
38594.0,1,0.0003
38600.0,19,0.0048
38607.0,1,0.0003
38608.0,2,0.0005
38609.0,1,0.0003
38610.0,1,0.0003
38612.0,1,0.0003
38613.0,1,0.0003
38614.0,1,0.0003
38623.0,1,0.0003
38635.0,1,0.0003
38639.0,1,0.0003
38643.0,1,0.0003
38645.0,1,0.0003
38646.0,1,0.0003
38648.0,1,0.0003
38649.0,1,0.0003
38653.0,1,0.0003
38655.0,1,0.0003
38657.0,1,0.0003
38660.0,1,0.0003
38661.0,1,0.0003
38663.0,1,0.0003
38668.0,1,0.0003
38672.0,1,0.0003
38678.0,1,0.0003
38682.0,1,0.0003
38686.0,1,0.0003
38690.0,2,0.0005
38694.0,7,0.0018
38698.0,1,0.0003
38700.0,14,0.0035
38701.0,9,0.0023
38702.0,1,0.0003
38706.0,2,0.0005
38707.0,1,0.0003
38708.0,1,0.0003
38710.0,1,0.0003
38714.0,2,0.0005
38716.0,1,0.0003
38717.0,2,0.0005
38720.0,2,0.0005
38721.0,1,0.0003
38727.0,1,0.0003
38732.0,2,0.0005
38742.0,1,0.0003
38743.0,1,0.0003
38745.0,1,0.0003
38750.0,1,0.0003
38752.0,1,0.0003
38756.0,3,0.0008
38761.0,1,0.0003
38767.0,1,0.0003
38774.0,1,0.0003
38777.0,3,0.0008
38779.0,1,0.0003
38784.0,1,0.0003
38785.0,1,0.0003
38790.0,1,0.0003
38791.0,1,0.0003
38797.0,2,0.0005
38800.0,15,0.0038
38809.0,1,0.0003
38813.0,1,0.0003
38818.0,11,0.0028
38820.0,1,0.0003
38822.0,1,0.0003
38823.0,2,0.0005
38837.0,1,0.0003
38840.0,2,0.0005
38842.0,2,0.0005
38847.0,1,0.0003
38849.0,1,0.0003
38850.0,1,0.0003
38856.0,1,0.0003
38870.0,2,0.0005
38871.0,1,0.0003
38872.0,1,0.0003
38874.0,1,0.0003
38879.0,1,0.0003
38880.0,9,0.0023
38888.0,1,0.0003
38890.0,1,0.0003
38891.0,1,0.0003
38892.0,1,0.0003
38900.0,11,0.0028
38905.0,1,0.0003
38914.0,2,0.0005
38916.0,1,0.0003
38919.0,2,0.0005
38921.0,1,0.0003
38923.0,1,0.0003
38924.0,1,0.0003
38929.0,1,0.0003
38931.0,2,0.0005
38936.0,1,0.0003
38937.0,1,0.0003
38941.0,1,0.0003
38944.0,1,0.0003
38947.0,1,0.0003
38950.0,1,0.0003
38956.0,1,0.0003
38959.0,1,0.0003
38960.0,2,0.0005
38961.0,1,0.0003
38967.0,1,0.0003
38972.0,2,0.0005
38982.0,1,0.0003
38987.0,1,0.0003
38989.0,2,0.0005
38998.0,1,0.0003
39000.0,13,0.0033
39001.0,1,0.0003
39004.0,1,0.0003
39006.0,1,0.0003
39007.0,1,0.0003
39011.0,1,0.0003
39020.0,1,0.0003
39022.0,1,0.0003
39023.0,1,0.0003
39025.0,1,0.0003
39027.0,1,0.0003
39036.0,1,0.0003
39038.0,1,0.0003
39040.0,2,0.0005
39041.0,1,0.0003
39042.0,1,0.0003
39049.0,1,0.0003
39056.0,1,0.0003
39060.0,2,0.0005
39061.0,1,0.0003
39063.0,1,0.0003
39064.0,2,0.0005
39079.0,1,0.0003
39080.0,2,0.0005
39083.0,1,0.0003
39087.0,1,0.0003
39092.0,1,0.0003
39098.0,1,0.0003
39100.0,8,0.002
39102.0,25,0.0063
39104.0,2,0.0005
39105.0,1,0.0003
39108.0,1,0.0003
39118.0,1,0.0003
39120.0,2,0.0005
39122.0,1,0.0003
39131.0,1,0.0003
39141.0,2,0.0005
39143.0,2,0.0005
39150.0,1,0.0003
39159.0,1,0.0003
39161.0,1,0.0003
39162.0,1,0.0003
39168.0,1,0.0003
39174.0,1,0.0003
39176.0,1,0.0003
39178.0,1,0.0003
39181.0,1,0.0003
39182.0,1,0.0003
39192.0,1,0.0003
39195.0,1,0.0003
39197.0,1,0.0003
39200.0,9,0.0023
39201.0,1,0.0003
39202.0,1,0.0003
39203.0,1,0.0003
39209.0,2,0.0005
39210.0,1,0.0003
39219.0,1,0.0003
39220.0,2,0.0005
39221.0,1,0.0003
39228.0,1,0.0003
39232.0,1,0.0003
39233.0,1,0.0003
39234.0,1,0.0003
